user_id,skills,interests
1778,"Java,Node.js,ML,TypeScript","Healthcare,Gaming,Climate"
1779,"ML,Flask,Python,Django","Design,Gaming"
1780,"Python,Rust,SQL,Kotlin,TypeScript","Climate,Blockchain,Security"
1781,"UI/UX,Rust,Java,Go","Healthcare,AI,Design,Climate"
1782,"Flask,Django,C++,TensorFlow","Fintech,Healthcare,Robotics,Education"
1783,"Kotlin,Django,C++,React","Climate,Fintech,Robotics,IoT"
1784,"TensorFlow,TypeScript","Education,Gaming,AI"
1785,"Python,Django","Healthcare,Climate"
1786,"Rust,SQL,React,UI/UX","Healthcare,Gaming,Startups,IoT"
1787,"Java,SQL,ML,React","Blockchain,Fintech"
1788,"Go,UI/UX","Design,Climate"
1789,"Flask,Kotlin","Climate,Education,Blockchain,Fintech"
1790,"TensorFlow,Python,Node.js,Flask,TypeScript","Blockchain,AI"
1791,"TypeScript,ML,UI/UX,Go","Gaming,IoT,Climate,Startups"
1792,"Rust,Python,UI/UX","Blockchain,Robotics"
1793,"Go,ML,Django,Kotlin","IoT,Robotics"
1794,"Flask,Go,TensorFlow,UI/UX","Security,Fintech,IoT"
1795,"Flask,TypeScript,ML,SQL,TensorFlow","Gaming,Security,Education,Startups"
1796,"Rust,Django","Fintech,Education,IoT,Robotics"
1797,"TypeScript,Node.js,TensorFlow,Go,Java","Healthcare,Robotics,Security,AI"
1798,"Go,Kotlin,Django","Robotics,IoT"
1799,"SQL,Node.js,Flask,Kotlin","Blockchain,Healthcare,Security,Education"
1800,"UI/UX,C++,Java,Kotlin","Healthcare,AI,IoT,Security"
1801,"React,TensorFlow,UI/UX","Robotics,Startups,Climate"
1802,"TensorFlow,Rust,Django,Kotlin,React","Design,Robotics"
1803,"Kotlin,SQL,React,TensorFlow","IoT,Startups,Fintech,Security"
1804,"UI/UX,Java,SQL","Robotics,Gaming,Climate,Fintech"
1805,"ML,TensorFlow,C++,Python","Design,Education"
1806,"ML,Go","Design,Fintech,Climate,Security"
1807,"Python,SQL,Java,UI/UX","Fintech,AI,Gaming,Blockchain"
1808,"Rust,Node.js,C++","Gaming,Fintech"
1809,"SQL,Rust,Go","Blockchain,Climate"
1810,"Kotlin,Flask,React","Education,Climate"
1811,"Python,C++,Django,React","Blockchain,Robotics,Climate,Gaming"
1812,"Python,Java","Climate,Education"
1813,"Java,Node.js,TensorFlow","Education,Fintech"
1814,"Rust,C++","Blockchain,Robotics"
1815,"Flask,Rust,Python,Node.js","IoT,AI,Blockchain,Education"
1816,"Kotlin,C++,Flask,Rust","Gaming,Fintech,Startups,Security"
1817,"C++,Flask,ML,Node.js","Blockchain,IoT,Fintech"
1818,"UI/UX,Kotlin,Go,ML,React","Fintech,Climate,Blockchain,IoT"
1819,"C++,Flask","Gaming,Education,Blockchain"
1820,"Node.js,TensorFlow","Climate,Blockchain,AI,Fintech"
1821,"React,Java","Design,Startups,Healthcare,Climate"
1822,"Java,Node.js,React,UI/UX,Flask","IoT,Robotics"
1823,"TensorFlow,React","Fintech,AI,Security"
1824,"Kotlin,Flask,UI/UX,Django","Design,Gaming,Climate,Education"
1825,"Flask,SQL,Node.js,Go,React","Fintech,Climate"
1826,"React,Python,Rust,UI/UX,Flask","Fintech,AI,Blockchain,Climate"
1827,"C++,Rust,TypeScript,SQL,Flask","Fintech,Healthcare,Gaming"
1828,"UI/UX,Python,SQL,React,Node.js","Security,Climate,AI"
1829,"Flask,Python,Kotlin,TensorFlow,Rust","Blockchain,IoT,Startups"
1830,"C++,Flask,Rust,Go","Security,Blockchain"
1831,"Python,C++","Fintech,Robotics,Climate"
1832,"TypeScript,Python,Django","Education,Healthcare"
1833,"Flask,Rust","Robotics,Startups,Design,Fintech"
1834,"ML,Django,Java","Gaming,Education,Blockchain,Security"
1835,"Java,SQL,ML","Fintech,Robotics"
1836,"Java,C++,Rust,Go,React","Design,IoT"
1837,"React,SQL","Climate,Healthcare,IoT,Startups"
1838,"React,UI/UX","Blockchain,Gaming,AI,Design"
1839,"Node.js,React","Robotics,IoT"
1840,"TypeScript,Go,SQL","Blockchain,Startups,Gaming"
1841,"Go,SQL","Fintech,Blockchain"
1842,"Django,Node.js,TypeScript,Rust","Blockchain,AI"
1843,"Node.js,UI/UX","Startups,Healthcare"
1844,"UI/UX,SQL","Design,Climate,Gaming,Blockchain"
1845,"Java,SQL,Rust","Security,Blockchain"
1846,"Python,ML","Education,Design,Blockchain,Gaming"
1847,"TensorFlow,Kotlin","Gaming,Healthcare"
1848,"SQL,React,Flask,TensorFlow","Climate,Gaming,Blockchain"
1849,"Java,Python,React","Gaming,Climate,Design,Robotics"
1850,"Kotlin,TensorFlow,Java,Rust,Flask","Gaming,Design,AI"
1851,"Rust,Django,UI/UX,SQL","Healthcare,Gaming"
1852,"TypeScript,Django,UI/UX,Python,React","Startups,Design,Robotics"
1853,"Flask,ML,Java,React","IoT,Healthcare,Fintech,Gaming"
1854,"React,Python,SQL,TypeScript","Blockchain,AI,Gaming,Healthcare"
1855,"C++,ML,TypeScript,Java","Startups,IoT,Gaming,Robotics"
1856,"Go,UI/UX","Blockchain,Robotics,Design,IoT"
1857,"UI/UX,TypeScript,Python","Startups,IoT"
1858,"Rust,SQL,C++","Blockchain,Startups,IoT"
1859,"SQL,TensorFlow,TypeScript,Flask","Fintech,Climate,Education"
1860,"SQL,Node.js,Kotlin","IoT,Robotics,AI,Fintech"
1861,"ML,Rust,Java,TensorFlow,Go","Education,Gaming,Climate"
1862,"React,UI/UX,Java","Climate,Startups,Design,Robotics"
1863,"Python,ML,TensorFlow,Kotlin,Java","Fintech,Healthcare,Security"
1864,"React,Python,UI/UX","Healthcare,Robotics,Startups,Blockchain"
1865,"C++,Python,Node.js","Blockchain,Robotics,Design"
1866,"Flask,Python,Django","AI,Fintech,Security,Design"
1867,"ML,Java","IoT,Fintech,AI"
1868,"Python,Go,Flask,Rust","Healthcare,Startups,Security,Design"
1869,"Python,TensorFlow,Node.js,SQL","Education,Healthcare,Blockchain"
1870,"SQL,Kotlin,Django","AI,Design"
1871,"TypeScript,Rust,SQL,Node.js,Kotlin","Fintech,Climate,IoT"
1872,"Java,Django,Node.js,ML","Gaming,Robotics,Blockchain"
1873,"UI/UX,TensorFlow,Go,Django,Kotlin","AI,Fintech"
1874,"TypeScript,Go,Django,Python,Flask","AI,Education,Gaming"
1875,"Java,TensorFlow,Kotlin","Gaming,Healthcare,Climate,Fintech"
1876,"TypeScript,Python","Gaming,Robotics,Design"
1877,"C++,ML,Node.js","Security,IoT,Design,Climate"
1878,"Kotlin,TypeScript","Security,Healthcare"
1879,"TypeScript,TensorFlow,Kotlin,Python","AI,Healthcare"
1880,"Kotlin,Rust,Django,TypeScript,SQL","Startups,Security,Robotics"
1881,"C++,Rust,Python","Education,Blockchain,Gaming,Fintech"
1882,"TensorFlow,Java,UI/UX,Go","Design,Blockchain"
1883,"Go,Flask,Python,SQL","Gaming,Fintech"
1884,"ML,UI/UX,Python,TypeScript,Node.js","Robotics,Startups,AI,IoT"
1885,"Go,TensorFlow,C++,Java,Django","Fintech,Climate"
1886,"TensorFlow,Django,React,SQL,Go","Climate,Healthcare,Robotics,IoT"
1887,"Rust,Java,Flask","Fintech,Blockchain"
1888,"SQL,UI/UX,TypeScript","Fintech,Security,Startups,Robotics"
1889,"Python,Node.js,Kotlin,UI/UX","Fintech,Blockchain,Startups"
1890,"Python,SQL,Kotlin,Java,C++","Gaming,IoT,Design,Climate"
1891,"UI/UX,ML,SQL,C++,Java","Climate,Education"
1892,"Go,Kotlin,TypeScript","Climate,AI,Fintech,Education"
1893,"React,Kotlin","Fintech,AI"
1894,"SQL,Django,Rust,ML","Education,Climate"
1895,"ML,Django","IoT,Climate,Design,Robotics"
1896,"Rust,Kotlin,TensorFlow","IoT,Blockchain"
1897,"ML,Python,Flask","Blockchain,Security"
1898,"TensorFlow,ML,Go,Python","Gaming,Robotics,Fintech"
1899,"Python,SQL,ML,Node.js","Climate,IoT,Startups"
1900,"Flask,SQL,TypeScript,Go,UI/UX","Startups,Blockchain,IoT"
1901,"Flask,Java,TypeScript,Node.js,Go","Climate,Robotics"
1902,"React,ML,Python","Gaming,Robotics"
1903,"C++,TensorFlow,Go,Node.js","Healthcare,Design,Security,AI"
1904,"ML,SQL,Django,UI/UX,React","IoT,Startups,Security"
1905,"ML,Go,C++,Java,Django","IoT,Education,Robotics"
1906,"ML,Kotlin,Rust,Python,TensorFlow","Climate,Healthcare,Security"
1907,"TensorFlow,Java","Startups,Healthcare,Climate,Robotics"
1908,"Java,Flask,React","Startups,Robotics"
1909,"UI/UX,TypeScript,Kotlin","Security,Blockchain,Fintech"
1910,"Flask,Rust,ML,Kotlin","Robotics,Security"
1911,"Flask,SQL","Gaming,Climate"
1912,"ML,UI/UX,Java,TensorFlow,Python","Robotics,Security,Fintech,Blockchain"
1913,"ML,Flask,C++,Node.js","IoT,Design"
1914,"Flask,React","Climate,Robotics,Design,AI"
1915,"React,ML,Flask","Blockchain,Healthcare"
1916,"Rust,UI/UX,C++,Node.js,TypeScript","Healthcare,Design,Gaming,Climate"
1917,"Node.js,ML,Rust,TensorFlow,Django","AI,IoT,Robotics"
1918,"Django,Node.js,Kotlin,React","IoT,Fintech"
1919,"Java,SQL","Gaming,Climate"
1920,"SQL,UI/UX,TypeScript,Rust,Flask","Education,Robotics,Healthcare,Blockchain"
1921,"Flask,Kotlin,UI/UX,Rust,Node.js","Climate,IoT"
1922,"UI/UX,Node.js","Fintech,Gaming"
1923,"Java,TensorFlow,Python","Robotics,Design"
1924,"Flask,TypeScript,Kotlin,Go,TensorFlow","Climate,Startups,Education"
1925,"TypeScript,Python,Rust,TensorFlow","Blockchain,Security"
1926,"SQL,Python","Robotics,Climate,Design,AI"
1927,"C++,TypeScript,Python,Node.js","Gaming,Robotics,AI"
1928,"ML,Django,C++","IoT,AI"
1929,"Rust,Node.js","Gaming,Startups,Blockchain,Fintech"
1930,"Kotlin,C++,SQL,Java,Python","Fintech,Startups,Blockchain,AI"
1931,"TensorFlow,Rust,Go,Java","Design,Robotics,IoT"
1932,"Flask,TensorFlow,UI/UX,Node.js,Go","Security,AI,Gaming"
1933,"ML,Django,Java,Node.js,SQL","Robotics,Blockchain"
1934,"Rust,SQL","IoT,Education,Security,Design"
1935,"React,Python,ML","Design,Blockchain,Education,AI"
1936,"TensorFlow,React,Django","Education,Startups,Climate"
1937,"Go,React","AI,Healthcare"
1938,"Java,Python,Rust,TypeScript","Healthcare,Fintech"
1939,"React,TensorFlow,Rust","Design,Fintech,IoT,Security"
1940,"Django,SQL","Climate,Startups,Design"
1941,"Node.js,ML,Java,Rust,SQL","Education,Robotics,Blockchain"
1942,"React,ML,Django","Security,Education,Robotics,Gaming"
1943,"React,Go,Rust","Security,Climate,AI,Robotics"
1944,"UI/UX,Go,Node.js","Gaming,Security,Robotics"
1945,"TensorFlow,ML,Rust,Django","IoT,Robotics,Startups,Gaming"
1946,"Kotlin,React,UI/UX,TensorFlow,Go","Security,IoT,Startups,AI"
1947,"Java,TypeScript,UI/UX,Rust,TensorFlow","Design,Climate,Education"
1948,"Django,TypeScript,Flask,React,SQL","IoT,Education,Gaming"
1949,"Flask,Python","Education,Gaming,Security"
1950,"React,C++,Kotlin","Healthcare,Fintech"
1951,"UI/UX,Kotlin,C++,React","IoT,Design"
1952,"Kotlin,Go,SQL,React,Python","Fintech,Healthcare"
1953,"Flask,C++,Java","Gaming,Startups,Security,Fintech"
1954,"Django,Node.js,ML,Kotlin,SQL","Robotics,Climate,IoT,Blockchain"
1955,"Node.js,Go,ML","Climate,Fintech,Gaming,Robotics"
1956,"Node.js,Python,TensorFlow","Startups,Fintech,Healthcare"
1957,"UI/UX,ML,Java","AI,Gaming"
1958,"TypeScript,React,SQL,Rust","Gaming,Blockchain,Startups,Education"
1959,"TypeScript,ML,SQL,C++","IoT,Security,Startups"
1960,"Django,UI/UX,Flask,Rust,React","Blockchain,AI,Design,IoT"
1961,"TensorFlow,Node.js,ML","Blockchain,Robotics"
1962,"SQL,TypeScript,React,C++","Security,Blockchain,Education,Healthcare"
1963,"TensorFlow,SQL,Rust","Climate,Healthcare,Startups"
1964,"Django,Flask,Go,Rust","AI,Gaming,Healthcare,Fintech"
1965,"ML,Python","IoT,Design,Fintech,Gaming"
1966,"Go,UI/UX","Robotics,Design"
1967,"TensorFlow,C++,TypeScript,Django,Flask","Security,Robotics,Fintech"
1968,"UI/UX,Flask,Node.js,Django","Gaming,Design"
1969,"Go,UI/UX,Django","Gaming,IoT,Startups"
1970,"Go,Java,Flask","Startups,Blockchain"
1971,"Java,Go,Rust","Startups,Climate,Healthcare"
1972,"Go,React,ML,Python,Kotlin","Startups,Gaming,IoT,Healthcare"
1973,"Django,ML,Python,Rust","Robotics,Fintech"
1974,"Python,Node.js,Flask","Security,Design,Blockchain,Startups"
1975,"ML,Django,Rust,TensorFlow,Python","Fintech,Healthcare"
1976,"Flask,Python,Django","Startups,Healthcare,Education"
1977,"Node.js,SQL","Gaming,AI"
1978,"TensorFlow,Node.js,Rust,ML,Kotlin","Healthcare,IoT,Gaming,AI"
1979,"Rust,TensorFlow,C++,Java,Go","Startups,Fintech,Gaming"
1980,"SQL,Kotlin","IoT,Fintech,AI"
1981,"TensorFlow,C++,Node.js,SQL,Flask","Healthcare,Startups,IoT"
1982,"TypeScript,Go","AI,Healthcare,IoT"
1983,"ML,TensorFlow,Java","Design,Healthcare,AI,Gaming"
1984,"Node.js,Python,TensorFlow,Kotlin,Rust","Design,Startups"
1985,"C++,UI/UX,Kotlin,Python,Node.js","Gaming,Fintech,AI,Climate"
1986,"ML,React","Robotics,Design"
1987,"Kotlin,UI/UX,Node.js","Fintech,Blockchain,Design,IoT"
1988,"UI/UX,Rust","Climate,Robotics,AI,Startups"
1989,"Node.js,SQL,UI/UX,Flask,TensorFlow","Blockchain,Startups"
1990,"Kotlin,UI/UX,TensorFlow","Gaming,Healthcare"
1991,"Kotlin,TensorFlow,C++,Python,TypeScript","Gaming,Education"
1992,"TypeScript,Java,ML,TensorFlow","IoT,AI,Startups"
1993,"React,Flask,TensorFlow","IoT,Fintech,Healthcare"
1994,"Kotlin,SQL,React","Gaming,Climate,Robotics,Security"
1995,"TensorFlow,ML,Rust,Flask,Python","Blockchain,IoT,Climate"
1996,"SQL,C++,TensorFlow,React","Security,IoT,Education,Healthcare"
1997,"C++,TensorFlow","Security,AI"
1998,"Flask,Node.js,Python","Blockchain,Fintech"
1999,"Flask,Node.js,ML,UI/UX","Healthcare,Blockchain"
2000,"C++,TypeScript,Java","Fintech,Education"
